Favorite,Job Title,Job Link,Owner,Invitation to Bid,Project Value,Location,Stage,Bid Date,Start Date,Documents,Last Updated,Search Tags,Status,Email Sent,Sent Date,Attachment
True,Houghton Park Playground,https://app.constructconnect.com/project/7367677/c?sourceType=3,,,100000.0,"Long Beach, CA",GC Bidding,2026-02-19,2026-03-23,Sent to Scan,2026-01-05,,New,Yes,2026-01-12 15:28:51.243785,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
True,"Clean, Inspect, Prepare, and Line Culverts",https://app.constructconnect.com/project/7368978/c?sourceType=3,,,650000.0,"Tustin, CA",GC Bidding,2026-02-03,2026-03-05,Requesting Plans,2026-01-05,,New,Yes,2026-01-12 15:28:51.245090,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,15mva Base Power Transfomer,https://app.constructconnect.com/project/7368987/c?sourceType=3,,,1000000.0,"Glendale, CA",GC Bidding,2026-02-16,2026-04-02,Requesting Plans,2026-01-05,,New,Yes,2026-01-12 15:28:51.245608,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,RFP Engineering - Reservoirs 4-1 & 4-2 Repairs,https://app.constructconnect.com/project/7324074/c?sourceType=3,,,200000.0,"Rialto, CA",GC Bidding,2026-01-07,2026-02-05,Drawings & Specs Available,2026-01-05,,New,Yes,2026-01-12 15:28:51.246033,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
True,Citywide ADA Improvements,https://app.constructconnect.com/project/7349423/c?sourceType=3,,,670000.0,"Newport Beach, CA",GC Bidding,2026-01-08,2026-03-09,Drawings & Specs Available,2026-01-05,,New,Yes,2026-01-12 15:28:51.246477,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,"Ball Wall Projects Group 1 at Jackson, Jefferson, King, Madison, Martin, and Thorpe Fundamental, with Alternates - General Construction",https://app.constructconnect.com/project/7355274/c?sourceType=3,,,1000000.0,"Santa Ana, CA",GC Bidding,2026-01-27,2026-03-09,Drawings & Specs Available,2026-01-05,,New,Yes,2026-01-12 15:28:51.246881,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Ayala Park Swings Project,https://app.constructconnect.com/project/7347620/c?sourceType=3,,,300000.0,"Bloomington, CA",GC Bidding,2026-01-08,2026-02-09,Specs Only,2026-01-05,,New,Yes,2026-01-12 15:28:51.247344,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Ball Wall Projects Group 2,https://app.constructconnect.com/project/7355273/c?sourceType=3,,,500000.0,"Santa Ana, CA",GC Bidding,2026-01-27,2026-03-06,Sent to Scan,2026-01-05,,New,Yes,2026-01-12 15:28:51.247785,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,"M.L.K. Jr. Street Improvements, Main Street to Avalon Boulevard",https://app.constructconnect.com/project/7012721/c?sourceType=3,,,1000000.0,"Carson, CA",GC Bidding,2026-01-05,2026-02-04,Drawings & Specs Available,2026-01-05,,New,Yes,2026-01-12 15:28:51.248185,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Pier Avenue Multi-Modal Betterments,https://app.constructconnect.com/project/7367713/c?sourceType=3,,,862144.0,"Hermosa Beach, CA",GC Bidding,2026-01-26,2026-02-25,Drawings & Specs Available,2026-01-05,,New,Yes,2026-01-12 15:28:51.248680,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Convention Center Promenade and Rainbow Lagoon Curb Repairs,https://app.constructconnect.com/project/7366521/c?sourceType=3,,,500000.0,"Long Beach, CA",GC Bidding,2026-02-10,2026-03-12,Sent to Scan,2026-01-05,,New,Yes,2026-01-12 15:28:51.249136,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,MPR Renovations at Multiple Sites,https://app.constructconnect.com/project/7357386/c?sourceType=3,,,1100000.0,"Villa Park, CA",GC Bidding,2026-01-29,2026-03-09,Drawings & Specs Available,2026-01-04,,New,Yes,2026-01-12 15:28:51.320693,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Pritchard Field Improvement Project - Phase 2,https://app.constructconnect.com/project/7333983/c?sourceType=3,,,1000000.0,"Bell Gardens, CA",GC Bidding,2026-01-08,2026-02-02,Drawings & Specs Available,2026-01-04,,New,Yes,2026-01-12 15:28:51.250026,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,CSA 70 J Recoating Of Tanks & Pump Stations Project,https://app.constructconnect.com/project/7366830/c?sourceType=3,,,600000.0,"Hesperia, CA",GC Bidding,2026-01-28,2026-02-27,Specs Only,2026-01-03,,New,Yes,2026-01-12 15:28:51.250444,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Sewage Sump Pump Systems Upgrade,https://app.constructconnect.com/project/7349440/c?sourceType=3,,,200000.0,"Inglewood, CA",GC Bidding,2026-01-14,2026-02-13,Drawings & Specs Available,2026-01-03,,New,Yes,2026-01-12 15:28:51.250852,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Taft Elementary School ECE Playground Improvements & Taft Elementary School Ball Wall / Storage - General Construction,https://app.constructconnect.com/project/7358129/c?sourceType=3,,,500000.0,"Santa Ana, CA",GC Bidding,2026-01-27,2026-03-09,Drawings & Specs Available,2026-01-03,,New,Yes,2026-01-12 15:28:51.251245,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Ground Water Production Well SM-14 Drilling,https://app.constructconnect.com/project/7339226/c?sourceType=3,,,1900000.0,"Santa Monica, CA",GC Bidding,2026-01-19,2026-03-20,Specs Only,2026-01-02,,New,Yes,2026-01-12 15:28:51.251671,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Construct Distribution Underground Conduit System and Related Substructure Improvements - Citywide,https://app.constructconnect.com/project/7334880/c?sourceType=3,,,2000000.0,"Burbank, CA",GC Bidding,2026-01-07,2026-03-09,Drawings & Specs Available,2026-01-02,,New,Yes,2026-01-12 15:28:51.252039,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Residential Sound Insulation Program Group 10 (Construction),https://app.constructconnect.com/project/7366255/c?sourceType=3,,,860000.0,"Los Angeles, CA",GC Bidding,2026-01-13,2026-02-12,Sent to Scan,2026-01-02,,New,Yes,2026-01-12 15:28:51.252420,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Ford Park Playground And Restroom Improvements,https://app.constructconnect.com/project/7358782/c?sourceType=3,,,800000.0,"Bell Gardens, CA",GC Bidding,2026-01-27,2026-02-26,Drawings & Specs Available,2026-01-02,,New,Yes,2026-01-12 15:28:51.252802,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,La Fetra Center Staircase Replacment Project,https://app.constructconnect.com/project/7348654/c?sourceType=3,,,500000.0,"Glendora, CA",GC Bidding,2026-01-08,2026-02-09,Drawings & Specs Available,2026-01-02,,New,Yes,2026-01-12 15:28:51.253211,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Third Street Sewer Improvements Project - Market Street to Vine Street,https://app.constructconnect.com/project/7341329/c?sourceType=3,,,1961566.0,"Riverside, CA",GC Bidding,2026-01-13,2026-03-16,Drawings & Specs Available,2026-01-02,,New,Yes,2026-01-12 15:28:51.253610,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Valley View Avenue at Alondra Boulevard Intersection Improvement,https://app.constructconnect.com/project/7348414/c?sourceType=3,,,800000.0,"Santa Fe Springs, CA",GC Bidding,2026-01-22,2026-02-23,Drawings & Specs Available,2026-01-02,,New,Yes,2026-01-12 15:28:51.253980,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Airport Marquee,https://app.constructconnect.com/project/7321038/c?sourceType=3,,,50000.0,"Riverside, CA",GC Bidding,2026-01-13,2026-02-12,Specs Only,2026-01-02,,New,Yes,2026-01-12 15:28:51.254357,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Pickleball Courts at Boisseranc Park - City of Buena Park,https://app.constructconnect.com/project/7210174/c?sourceType=3,,,700000.0,"Buena Park, CA",GC Bidding,2026-01-15,2026-02-16,Specs Only,2026-01-02,,New,Yes,2026-01-12 15:28:51.254731,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,"RFQ D/B -  Renovation of City Hall Lobby for New Office Space, Centralized Security Desk, Grab-n-go Food Service Area, and Multi-purpose Room",https://app.constructconnect.com/project/7341929/c?sourceType=3,,,1200000.0,"Riverside, CA",GC Bidding,2026-01-21,2026-09-21,Drawings & Specs Available,2026-01-02,,New,Yes,2026-01-12 15:28:51.255101,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Construction of Pedestrian Hybrid Beacon at Grove Avenue and Saint Andrews Street,https://app.constructconnect.com/project/7361649/c?sourceType=3,,,475000.0,"Ontario, CA",GC Bidding,2026-01-15,2026-02-16,Drawings & Specs Available,2026-01-02,,New,Yes,2026-01-12 15:28:51.255533,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Costa Mesa Skate Park Expansion,https://app.constructconnect.com/project/7358411/c?sourceType=3,,,2000000.0,"Costa Mesa, CA",GC Bidding,2026-01-22,2026-03-23,Drawings & Specs Available,2026-01-02,,New,Yes,2026-01-12 15:28:51.255976,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Lincoln High School Portable Relocation,https://app.constructconnect.com/project/7352835/c?sourceType=3,,,1000000.0,"Riverside, CA",GC Bidding,2026-02-05,2026-04-06,Drawings & Specs Available,2026-01-01,,New,Yes,2026-01-12 15:28:51.256421,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Old Waterman Canyon Road and Other Roads,https://app.constructconnect.com/project/7355950/c?sourceType=3,,,500000.0,"San Bernardino, CA",GC Bidding,2026-01-22,2026-02-23,Drawings & Specs Available,2026-01-01,,New,Yes,2026-01-12 15:28:51.256839,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Cut-Off Wall Installation,https://app.constructconnect.com/project/7355580/c?sourceType=3,,,2000000.0,"San Bernardino, CA",GC Bidding,2026-01-22,2026-03-23,Drawings & Specs Available,2026-01-01,,New,Yes,2026-01-12 15:28:51.257274,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,"2025 Alley Rehabilitation Project (Alley Nos. 19B, 20, 21, 26, 27, 45, 53, 57, 84, 98 & 115)",https://app.constructconnect.com/project/7358415/c?sourceType=3,,,1786592.0,"Costa Mesa, CA",GC Bidding,2026-01-27,2026-03-30,Drawings & Specs Available,2026-01-01,,New,Yes,2026-01-12 15:28:51.257738,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,R-7216 Curb Ramps And Related Improvements,https://app.constructconnect.com/project/7343255/c?sourceType=3,,,1000000.0,"Long Beach, CA",GC Bidding,2026-01-08,2026-03-01,Drawings & Specs Available,2026-01-01,,New,Yes,2026-01-12 15:28:51.258121,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Grand Avenue Rehabilitation Edinger Avenue to McFadden Avenue,https://app.constructconnect.com/project/7352257/c?sourceType=3,,,1281000.0,"Santa Ana, CA",GC Bidding,2026-01-09,2026-03-10,Drawings & Specs Available,2026-01-01,,New,Yes,2026-01-12 15:28:51.258495,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Veterans Memorial Park and Faraday Avenue Improvements Projects,https://app.constructconnect.com/project/7331359/c?sourceType=3,,,400000.0,"Covina, CA",GC Bidding,2026-01-20,2026-02-05,Drawings & Specs Available,2026-01-01,,New,Yes,2026-01-12 15:28:51.258862,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,CDBG Concrete ADA Improvements 2026,https://app.constructconnect.com/project/7351077/c?sourceType=3,,,400000.0,"Norwalk, CA",GC Bidding,2026-01-09,2026-02-09,Drawings & Specs Available,2026-01-01,,New,Yes,2026-01-12 15:28:51.259238,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,City Of Chino Hills Heli-Hydrant,https://app.constructconnect.com/project/7348705/c?sourceType=3,,,422000.0,"Chino Hills, CA",GC Bidding,2026-01-22,2026-02-23,Drawings & Specs Available,2026-01-01,,New,Yes,2026-01-12 15:28:51.259609,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,"Restroom Remodel and Repair, Orange County",https://app.constructconnect.com/project/7363415/c?sourceType=3,,,461000.0,"Irvine, CA",GC Bidding,2026-01-08,2026-02-02,Drawings & Specs Available,2026-01-01,,New,Yes,2026-01-12 15:28:51.259991,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Pedrorena Park and Vista Lomas Park Playground and Surfacing Replacements,https://app.constructconnect.com/project/7363618/c?sourceType=3,,,500000.0,"Moreno Valley, CA",GC Bidding,2026-01-20,2026-02-19,Drawings & Specs Available,2026-01-01,,New,Yes,2026-01-12 15:28:51.260358,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Re-Bid Buck Road - Warren Road Resurfacing Project,https://app.constructconnect.com/project/6649703/c?sourceType=3,,,1850000.0,"Riverside, CA",GC Bidding,2026-01-14,2026-03-16,Drawings & Specs Available,2026-01-01,,New,Yes,2026-01-12 15:28:51.260725,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Corona Del Mar High School Interior Renovations for Weight Rooms and Aquatics Room,https://app.constructconnect.com/project/7366177/c?sourceType=3,,,190000.0,"Newport Beach, CA",GC Bidding,2026-02-04,2026-06-15,Drawings & Specs Available,2025-12-31,,New,Yes,2026-01-12 15:28:51.261099,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Bridge Preventive Maintenance Program,https://app.constructconnect.com/project/7348914/c?sourceType=3,,,,"Riverside, CA",GC Bidding,2026-01-14,2026-03-16,Drawings & Specs Available,2025-12-31,,New,Yes,2026-01-12 15:28:51.261481,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,UCLA Wilshire Center 6th Floor Telecom Room Buildout,https://app.constructconnect.com/project/7365440/c?sourceType=3,,,450000.0,"Los Angeles, CA",GC Bidding,2026-01-06,2026-02-05,Drawings & Specs Available,2025-12-31,,New,Yes,2026-01-12 15:28:51.307329,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Crenshaw-Imperial Branch Library Public Art Installation,https://app.constructconnect.com/project/7342764/c?sourceType=3,,,200000.0,"Inglewood, CA",GC Bidding,2026-01-07,2026-02-06,Specs Only,2025-12-31,,New,Yes,2026-01-12 15:28:51.262248,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,134.1 MVA Spare Power Transformer For Capon & Olive Switching Stations,https://app.constructconnect.com/project/7366895/c?sourceType=3,,,2000000.0,"Burbank, CA",GC Bidding,2026-02-26,2026-04-12,Requesting Plans,2025-12-31,,New,Yes,2026-01-12 15:28:51.262621,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Liberal Arts Campus (LAC) Building O2 Refresh Project,https://app.constructconnect.com/project/7334520/c?sourceType=3,,,765000.0,"Long Beach, CA",GC Bidding,2026-01-12,2026-02-11,Drawings & Specs Available,2025-12-31,,New,Yes,2026-01-12 15:28:51.262987,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,"Willits St, Elder Ave and Ceter St Traffic Calming",https://app.constructconnect.com/project/7355955/c?sourceType=3,,,300000.0,"Santa Ana, CA",GC Bidding,2026-01-13,2026-02-12,Drawings & Specs Available,2025-12-31,,New,Yes,2026-01-12 15:28:51.263361,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Bathroom Remodel at OCFA Fire Station 45,https://app.constructconnect.com/project/7331009/c?sourceType=3,,,550000.0,"Rancho Santa Margarita, CA",GC Bidding,2026-01-21,2026-02-20,Drawings & Specs Available,2025-12-31,,New,Yes,2026-01-12 15:28:51.316956,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,DBAA 24 Well Redevelopments,https://app.constructconnect.com/project/7300281/c?sourceType=3,,,459625.0,"Santa Clarita, CA",GC Bidding,2026-01-30,2026-03-02,Project Details Only,2025-12-31,,New,Yes,2026-01-12 15:28:51.264106,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,UCLA Wilshire Center Suite 500 Tenant Improvement,https://app.constructconnect.com/project/7365443/c?sourceType=3,,,850000.0,"Los Angeles, CA",GC Bidding,2026-01-06,2026-02-05,Drawings & Specs Available,2025-12-31,,New,Yes,2026-01-12 15:28:51.264475,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Well 2 VFD Replacement,https://app.constructconnect.com/project/7347873/c?sourceType=3,,,30000.0,"Claremont, CA",GC Bidding,2026-01-14,2026-02-13,Drawings & Specs Available,2025-12-30,,New,Yes,2026-01-12 15:28:51.264846,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Sewer Cured-In-Place (CIPP) Lining Rehabilitation,https://app.constructconnect.com/project/7362440/c?sourceType=3,,,1000000.0,"Ontario, CA",GC Bidding,2026-02-06,2026-03-09,Specs Only,2025-12-30,,New,Yes,2026-01-12 15:28:51.265318,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Cold Plane AC Pavement and Place HMA-OGFC,https://app.constructconnect.com/project/7364961/c?sourceType=3,,,680000.0,"Irvine, CA",GC Bidding,2026-01-27,2026-02-26,Specs Only,2025-12-30,,New,Yes,2026-01-12 15:28:51.265705,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,CSA 70 GH - Lytle Creek North Rotor Assembly & Scum Skimmer,https://app.constructconnect.com/project/7365305/c?sourceType=3,,,400000.0,"San Bernardino, CA",GC Bidding,2026-01-29,2026-03-02,Specs Only,2025-12-30,,New,Yes,2026-01-12 15:28:51.266076,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,North Hollywood Central Chlorination Station Replacement,https://app.constructconnect.com/project/7352677/c?sourceType=3,,,588000.0,"Los Angeles, CA",GC Bidding,2026-01-29,2026-03-02,Specs Only,2025-12-30,,New,Yes,2026-01-12 15:28:51.266443,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Saddleback College Science Building AV Refresh Project,https://app.constructconnect.com/project/7360572/c?sourceType=3,,,350000.0,"Mission Viejo, CA",GC Bidding,2026-01-29,2026-03-16,Drawings & Specs Available,2025-12-30,,New,Yes,2026-01-12 15:28:51.266815,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,New Emergency Operations Center at Burbank City Hall,https://app.constructconnect.com/project/7364019/c?sourceType=3,,,650000.0,"Burbank, CA",GC Bidding,2026-02-03,2026-03-05,Drawings & Specs Available,2025-12-30,,New,Yes,2026-01-12 15:28:51.267233,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Terrace View Elementary School TK Modular Addition,https://app.constructconnect.com/project/7343366/c?sourceType=3,,,1000000.0,"Grand Terrace, CA",GC Bidding,2026-01-20,2026-02-02,Drawings & Specs Available,2025-12-30,,New,Yes,2026-01-12 15:28:51.267606,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,"FY 2025-26 Annual Minor Streets Rehabilitation Program, CDBG",https://app.constructconnect.com/project/7362030/c?sourceType=3,,,975000.0,"Simi Valley, CA",GC Bidding,2026-01-20,2026-03-23,Drawings & Specs Available,2025-12-30,,New,Yes,2026-01-12 15:28:51.267977,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,RFP Engineering - Request for Proposal for Traffic Engineering Services,https://app.constructconnect.com/project/7365946/c?sourceType=3,,,200000.0,"La Palma, CA",GC Bidding,2026-01-22,2026-03-07,Requesting Plans,2025-12-30,,New,Yes,2026-01-12 15:28:51.268341,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Kitchen Remodel at OCFA Fire Station 32,https://app.constructconnect.com/project/7361308/c?sourceType=3,,,550000.0,"Yorba Linda, CA",GC Bidding,2026-01-21,2026-02-20,Drawings & Specs Available,2025-12-30,,New,Yes,2026-01-12 15:28:51.268714,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,William S. Hart Union High School District,https://app.constructconnect.com/project/7331636/c?sourceType=3,,,1000000.0,"Santa Clarita, CA",GC Bidding,2026-01-12,2026-02-26,Specs Only,2025-12-30,,New,Yes,2026-01-12 15:28:51.269120,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,MPR Upgrades Various School Sites Project,https://app.constructconnect.com/project/7347130/c?sourceType=3,,,300000.0,"Colton, CA",GC Bidding,2026-01-13,2026-01-30,Specs Only,2025-12-29,,New,Yes,2026-01-12 15:28:51.269499,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
False,Install High Friction Surface Treatment at on-Ramp,https://app.constructconnect.com/project/6648431/c?sourceType=3,,,990000.0,"Garden Grove, CA",GC Bidding,2026-01-21,2026-02-20,Sent to Scan,2025-12-29,,New,Yes,2026-01-12 15:28:51.269867,https://www.dropbox.com/scl/fi/316zetbljhtu473hrjac3/new_jobs_20260112_161201.xlsx?rlkey=adblgm6c8vd21wk0y4kt9o0nd&dl=0
